model,params,WMAE,WMAE_1,WMAE_2,WMAE_3,NAE,NAE_1,NAE_2,NAE_3
KNeighborsRegressor,nbs_3,85.151414,0.170764,30.152049,0.018851,1.468433,1.188857,0.253363,0.026213
KNeighborsRegressor,nbs_5,83.831192,0.168528,29.635149,0.018188,1.503941,1.233069,0.245601,0.025270
KNeighborsRegressor,nbs_7,82.972571,0.166935,29.290437,0.018008,1.596648,1.329479,0.242110,0.025059
