model,params,WMAE,WMAE_1,WMAE_2,WMAE_3,NAE,NAE_1,NAE_2,NAE_3
KNeighborsRegressor,nbs_3,97.488358,0.199301,33.423801,0.021372,2.327270,2.004356,0.293522,0.029392
KNeighborsRegressor,nbs_5,95.243294,0.195503,32.411147,0.020906,2.285139,1.969731,0.286562,0.028846
KNeighborsRegressor,nbs_7,94.179111,0.193528,31.947947,0.020863,2.263773,1.951393,0.283609,0.028770
